l_hip,l_knee,l_ankle,r_hip,r_knee,r_ankle,l_shoulder,l_elbow,r_shoulder,r_elbow,rad_l_hip,rad_l_knee,rad_l_ankle,rad_r_hip,rad_r_knee,rad_r_ankle,rad_l_shoulder,rad_l_elbow,rad_r_shoulder,rad_r_elbow
81.09838321347645,236.66287579697598,92.23874098954771,81.09838321347645,236.66287579697598,92.23874098954771,48.645562296657616,343.27969320214805,48.645562296657616,343.27969320214805,1.4154338051192634,4.13054639989563,1.60986972816186,1.4154338051192634,4.13054639989563,1.60986972816186,0.84902522856069,5.99136090161348,0.84902522856069,5.99136090161348
78.89199943823361,236.7852305003702,93.42277006139628,78.89199943823361,236.7852305003702,93.42277006139628,51.41456455805225,339.26155113519167,51.41456455805225,339.26155113519167,1.3769251436786933,4.13268189232516,1.63053493390495,1.3769251436786933,4.13268189232516,1.63053493390495,0.897353435017195,5.9212310927322,0.897353435017195,5.9212310927322
76.66125309462471,236.93314722161634,94.60559968375897,76.66125309462471,236.93314722161634,94.60559968375897,53.81266947281202,335.97951803723805,53.81266947281202,335.97951803723805,1.3379912752058933,4.13526352612966,1.6511792053053,1.3379912752058933,4.13526352612966,1.6511792053053,0.939208261588011,5.86394880901348,0.939208261588011,5.86394880901348
74.40648423366784,237.107772046464,95.78574371986872,74.40648423366784,237.107772046464,95.78574371986872,55.9787231519243,333.1637953737248,55.9787231519243,333.1637953737248,1.2986381347107536,4.13831130427897,1.67177660438319,1.2986381347107536,4.13831130427897,1.67177660438319,0.977013030063457,5.81480517771215,0.977013030063457,5.81480517771215
72.12811746169675,237.31024029757666,96.96164224072652,72.12811746169675,237.31024029757666,96.96164224072652,57.98118965863742,330.68122049292515,57.98118965863742,330.68122049292515,1.2588731329718232,4.14184504189164,1.69229990524149,1.2588731329718232,4.14184504189164,1.69229990524149,1.01196266376651,5.77147607211489,1.01196266376651,5.77147607211489
69.82665954210758,237.5416733724394,98.13166708545286,69.82665954210758,237.5416733724394,98.13166708545286,59.85978907580267,328.45442314583204,59.85978907580267,328.45442314583204,1.2187051146788934,4.14588431104601,1.7127206911121,1.2187051146788934,4.14588431104601,1.7127206911121,1.04475040892209,5.73261112663344,1.04475040892209,5.73261112663344
67.50269593989485,237.80317574453653,99.29412831556841,67.50269593989485,237.80317574453653,99.29412831556841,61.639957272081254,326.43374876737647,61.639957272081254,326.43374876737647,1.1781442981237733,4.15044838844088,1.7330094670044,1.1781442981237733,4.15044838844088,1.7330094670044,1.07582020518644,5.6973437056187,1.07582020518644,5.6973437056187
65.1568863090062,238.09583218490005,100.44728150609406,65.1568863090062,238.09583218490005,100.44728150609406,63.33910296788869,324.5851081208502,63.33910296788869,324.5851081208502,1.1372021964397736,4.15555620690239,1.75313578695895,1.1372021964397736,4.15555620690239,1.75313578695895,1.10547589204937,5.66507883965062,1.10547589204937,5.66507883965062
62.789958945548804,238.42070526161154,101.58933579283989,62.789958945548804,238.42070526161154,101.58933579283989,64.96972200443898,322.8839293193213,64.96972200443898,322.8839293193213,1.0958915207918936,4.16122631174209,1.77306839449918,1.0958915207918936,4.16122631174209,1.77306839449918,1.13393556308287,5.63538766839881,1.13393556308287,5.63538766839881
60.402704253312926,238.77883317419756,102.71846257248914,60.402704253312926,238.77883317419756,102.71846257248914,66.54110735416032,321.3118366672519,66.54110735416032,321.3118366672519,1.0542260663286935,4.16747682296001,1.7927753744765,1.0542260663286935,4.16747682296001,1.7927753744765,1.16136141125311,5.60794947547379,1.16136141125311,5.60794947547379
57.99596729102219,239.17122797794272,103.83280473103524,57.99596729102219,239.17122797794272,103.83280473103524,68.06035940376363,319.85468835389906,68.06035940376363,319.85468835389906,1.0122205821072736,4.17432540425308,1.81222431413691,1.0122205821072736,4.17432540425308,1.81222431413691,1.18787736168636,5.5825174397159,1.18787736168636,5.5825174397159
55.570639492222554,239.59887425012553,104.93048625765198,55.570639492222554,239.59887425012553,104.93048625765198,69.5330177874944,318.5013491639342,69.5330177874944,318.5013491639342,0.9698906265780733,4.18178923973655,1.83138247091469,0.9698906265780733,4.18178923973655,1.83138247091469,1.21358009923956,5.55889721495474,1.21358009923956,5.55889721495474
53.12764966781557,240.06272824614197,106.00962208604301,53.12764966781557,240.06272824614197,106.00962208604301,70.96347497670165,317.24288711971974,70.96347497670165,317.24288711971974,0.9272524105494533,4.18988501921557,1.85021694419635,0.9272524105494533,4.18988501921557,1.85021694419635,1.23854628700005,5.53693290877182,1.23854628700005,5.53693290877182
50.667954417104816,240.56371758858145,107.06832799431366,50.667954417104816,240.56371758858145,107.06832799431366,72.35525733755725,316.0720276179141,72.35525733755725,316.0720276179141,0.8843226298288833,4.19862893275854,1.86869484810599,0.8843226298288833,4.19862893275854,1.86869484810599,1.26283747166816,5.51649755538705,1.26283747166816,5.51649755538705
48.19252808505991,241.10274152686992,108.10473038807007,48.19252808505991,241.10274152686992,108.10473038807007,73.71122220386127,314.9827707893067,73.71122220386127,314.9827707893067,0.8411182899441334,4.20803667522874,1.88678348225259,0.8411182899441334,4.20803667522874,1.88678348225259,1.28650352312653,5.49748643732802,1.28650352312653,5.49748643732802
45.70235241079573,241.6806717993061,109.11697578989798,45.70235241079573,241.6806717993061,109.11697578989798,75.03369979096327,313.9701161053183,75.03369979096327,313.9701161053183,0.7976565254751535,4.2181234613297,1.90445049735266,0.7976565254751535,4.2181234613297,1.90445049735266,1.30958511130529,5.47981227890668,1.30958511130529,5.47981227890668
43.19840601463563,242.29835412358398,110.10323986178015,43.19840601463563,242.29835412358398,110.10323986178015,76.32459776151154,313.0298596447285,76.32459776151154,313.0298596447285,0.7539544165687135,4.22890405161972,1.92166405270113,0.7539544165687135,4.22890405161972,1.92166405270113,1.33211553119867,5.46340170785624,1.33211553119867,5.46340170785624
40.681653868424384,242.95661033649864,111.06173579507667,40.681653868424384,242.95661033649864,111.06173579507667,77.58547982799004,312.1584419119712,77.58547982799004,312.1584419119712,0.7100288051606936,4.24039278985679,1.93839296260413,0.7100288051606936,4.24039278985679,1.93839296260413,1.35412207473807,5.44819259925936,1.35412207473807,5.44819259925936
38.153036886134025,243.65624119889995,111.99072191496624,38.153036886134025,243.65624119889995,111.99072191496624,78.81762588630293,311.35283165333925,78.81762588630293,311.35283165333925,0.6658961132978836,4.25260365195426,1.95460682910153,0.6658961132978836,4.25260365195426,1.95460682910153,1.3756270803211,5.43413204775839,1.3756270803211,5.43413204775839
35.61346175947281,244.3980298784151,112.88850836211226,35.61346175947281,244.3980298784151,112.88850836211226,80.02207874128999,310.6104358422392,80.02207874128999,310.6104358422392,0.6215721657358935,4.26555030676582,1.97027615858401,0.6215721657358935,4.26555030676582,1.97027615858401,1.39664874832567,5.42117479650168,1.39664874832567,5.42117479650168
33.06379114678805,245.18274612035685,113.7534627328552,33.06379114678805,245.18274612035685,113.7534627328552,81.1996809192776,309.92902904458936,81.1996809192776,309.92902904458936,0.5770720187032032,4.27924618888158,1.98537246023299,0.5770720187032032,4.27924618888158,1.98537246023299,1.41720178361021,5.40928200433722,1.41720178361021,5.40928200433722
30.504834303525616,246.01115111694352,114.5840145795309,30.504834303525616,246.01115111694352,114.5840145795309,82.35110402947626,309.30669738119417,82.35110402947626,309.30669738119417,0.5324097963718333,4.29370458361199,1.999868324566,0.5324097963718333,4.29370458361199,1.999868324566,1.43729790796673,5.39842026777156,1.43729790796673,5.39842026777156
27.937338219714167,246.88400308680323,115.37865869348258,27.937338219714167,246.88400308680323,115.37865869348258,83.4768724385646,308.74179365745465,83.4768724385646,308.74179365745465,0.48759853617726323,4.30893872436856,2.01373748073605,0.48759853617726323,4.30893872436856,2.01373748073605,1.45694627332026,5.38856083783553,1.45694627332026,5.38856083783553
25.36197930504012,247.80206358101375,116.13595711394662,25.36197930504012,247.80206358101375,116.13595711394662,84.57738254228927,308.2329011629175,84.57738254228927,308.2329011629175,0.44265004369561334,4.32496190272502,2.0269548315933,0.44265004369561334,4.32496190272502,2.0269548315933,1.47615379808172,5.37967898826717,1.47615379808172,5.37967898826717
22.779355635791813,248.76610453904865,116.85453982515938,22.779355635791813,248.76610453904865,116.85453982515938,85.6529185806047,307.77880429711166,85.6529185806047,307.77880429711166,0.3975747573272934,4.34178759156681,2.03949646585187,0.3975747573272934,4.34178759156681,2.03949646585187,1.49492544317418,5.37175350283587,1.49492544317418,5.37175350283587
20.189979750946055,249.77691612824887,117.53310412080488,20.189979750946055,249.77691612824887,117.53310412080488,86.70366570199995,307.3784646448938,86.70366570199995,307.3784646448938,0.3523816225649934,4.35942958191567,2.05133964699736,0.3523816225649934,4.35942958191567,2.05133964699736,1.51326444004838,5.36476625777838,1.51326444004838,5.36476625777838
17.59427195732414,250.835315414292,118.17041262838359,17.59427195732414,250.835315414292,118.17041262838359,87.72972080776853,307.03100146306207,87.72972080776853,307.03100146306207,0.3070779751466135,4.37790213425788,2.06246277880558,0.3070779751466135,4.37790213425788,2.06246277880558,1.53117247995094,5.35870188122596,1.53117247995094,5.35870188122596
14.992554076467373,251.94215592808712,118.76528999544522,14.992554076467373,251.94215592808712,118.76528999544522,88.73110157801283,306.73567578944545,88.73110157801283,306.73567578944545,0.26166943191765335,4.39722014551807,2.0728453475064,0.26166943191765335,4.39722014551807,2.0728453475064,1.54864987145786,5.35354747585568,1.54864987145786,5.35354747585568
12.385043538640343,253.0983382172484,119.31661824411087,12.385043538640343,253.0983382172484,119.31661824411087,89.70775398454485,306.4918775723384,89.70775398454485,306.4918775723384,0.21615978775212352,4.41739933321718,2.08246784070487,0.21615978775212352,4.41739933321718,2.08246784070487,1.56569567159937,5.34929239425667,1.56569567159937,5.34929239425667
9.771847702014997,254.30482149866646,119.8233307993187,9.771847702014997,254.30482149866646,119.8233307993187,90.65955852229598,306.2991153601412,90.65955852229598,306.2991153601412,0.17055091640360343,4.43845643884819,2.09131164315444,0.17055091640360343,4.43845643884819,2.09131164315444,1.58230779461855,5.3459280589804,1.58230779461855,5.3459280589804
7.1529582470946265,255.56263656388666,120.28440518901877,7.1529582470946265,255.56263656388666,120.28440518901877,91.58633533380173,306.15700820099875,91.58633533380173,306.15700820099875,0.12484267266948335,4.46040945311747,2.09935890935133,0.12484267266948335,4.46040945311747,2.09935890935133,1.59848310141046,5.34344782116271,1.59848310141046,5.34344782116271
4.528245466985977,256.87290013261037,120.69885440040308,4.528245466985977,256.87290013261037,120.69885440040308,92.48784835625642,306.0652794891302,92.48784835625642,306.0652794891302,0.07903279273741348,4.48327786646063,2.10659241267228,0.07903279273741348,4.48327786646063,2.10659241267228,1.6142174719019,5.34184685312199,1.6142174719019,5.34184685312199
1.8974522418811175,258.2368309037997,121.06571685431908,1.8974522418811175,258.2368309037997,121.06571685431908,93.36380858406962,306.0237525649655,93.36380858406962,306.0237525649655,0.03311678902017334,4.50708294918715,2.11299537039506,0.03311678902017334,4.50708294918715,2.11299537039506,1.62950586199376,5.34112207156709,1.62950586199376,5.34112207156709
359.26018744942644,259.65576762156127,121.38404492901223,359.26018744942644,259.65576762156127,121.38404492901223,94.21387650937524,306.03234793502065,94.21387650937524,306.03234793502065,6.2702731423245,4.53184806678953,2.11855124339999,6.2702731423245,4.53184806678953,2.11855124339999,1.64434234615594,5.34127208907498,1.64434234615594,5.34127208907498
356.61591851902807,261.13118955824945,121.65289192272235,356.61591851902807,261.13118955824945,121.65289192272235,95.03766377651756,306.0910820284898,95.03766377651756,306.0910820284898,6.22412194318086,4.55759903744089,2.12324350862432,6.22412194318086,4.55759903744089,2.12324350862432,1.65872014630358,5.34229719238919,1.65872014630358,5.34229719238919
353.9639627844157,262.66473992561,121.87129728997407,353.9639627844157,262.66473992561,121.87129728997407,95.8347340626469,306.20006745383614,95.8347340626469,306.20006745383614,6.177836583994729,4.5843645405965,2.12705540138689,6.177836583994729,4.5843645405965,2.12705540138689,1.67263164716635,5.34419934689817,1.67263164716635,5.34419934689817
351.30347722061157,264.258252864006,122.03826991538271,351.30347722061157,264.258252864006,122.03826991538271,96.60460317380036,306.3595147629458,96.60460317380036,306.3595147629458,6.13140235120457,4.61217658804464,2.12996962346097,6.13140235120457,4.61217658804464,2.12996962346097,1.68606839796538,5.34698222742558,1.68606839796538,5.34698222742558
348.6334460627976,265.91378484066445,122.15276909653818,348.6334460627976,265.91378484066445,122.15276909653818,97.34673832295513,306.5697357750762,97.34673832295513,306.5697357750762,6.08480151636988,4.64107107190938,2.13196801116297,6.08480151636988,4.64107107190938,2.13196801116297,1.69902109981291,5.35065127624413,1.69902109981291,5.35065127624413
345.95266568729903,267.6336515256192,122.21368278708195,345.95266568729903,267.6336515256192,122.21368278708195,98.06055653220328,306.83114856045904,98.06055653220328,306.83114856045904,6.0380130722945795,4.6710884082572,2.1330311556225,6.0380130722945795,4.6710884082572,2.1330311556225,1.71147957782498,5.35521379005587,1.71147957782498,5.35521379005587
343.2597259772733,269.4204715304936,122.21980249223316,343.2597259772733,269.4204715304936,122.21980249223316,98.7454220740431,307.1442842367508,98.7454220740431,307.1442842367508,5.99101240779693,4.70227430048276,2.13313796462664,5.99101240779693,4.70227430048276,2.13313796462664,1.72343273646354,5.36067903861262,1.72343273646354,5.36067903861262
340.55298718111277,271.2772188219678,122.16979399691961,340.55298718111277,271.2772188219678,122.16979399691961,99.40064283501715,307.50979579385046,99.40064283501715,307.50979579385046,5.94377090381246,4.73468065409647,2.13226515172945,5.94377090381246,4.73468065409647,2.13226515172945,1.73486849606996,5.3670584187381,1.73486849606996,5.3670584187381
337.83055097568297,273.2072862051419,122.06216281917457,337.83055097568297,273.2072862051419,122.06216281917457,100.02546544650144,307.9284692380484,100.02546544650144,307.9284692380484,5.89625542835221,4.76836668471821,2.1303866333,5.89625542835221,4.76836668471821,2.1303866333,1.74577370788127,5.37436564883002,1.74577370788127,5.37436564883002
335.09022403312537,275.21456308134725,121.89521288552734,335.09022403312537,275.21456308134725,121.89521288552734,100.61906897956956,308.40123744044126,100.61906897956956,308.40123744044126,5.8484277006234695,4.80340027520714,2.12747280727187,5.8484277006234695,4.80340027520714,2.12747280727187,1.75613404398478,5.38261701056051,1.75613404398478,5.38261701056051
332.3294718041415,277.3035318256681,121.66699637019028,332.3294718041415,277.3035318256681,121.66699637019028,101.18055693968897,308.92919719429403,101.18055693968897,308.92919719429403,5.80024348439593,4.83985965776679,2.12348967767181,5.80024348439593,4.83985965776679,2.12348967767181,1.76593385759917,5.39183164658326,1.76593385759917,5.39183164658326
329.54535938746227,279.4793887650184,121.37525184751918,329.54535938746227,279.4793887650184,121.37525184751918,101.70894721747364,309.5136301417133,101.70894721747364,309.5136301417133,5.75165155597922,4.87783552541082,2.11839777517654,5.75165155597922,4.87783552541082,2.11839777517654,1.77515600768204,5.40203192577286,1.77515600768204,5.40203192577286
326.73447511976894,281.7481981271839,121.01732675304707,326.73447511976894,281.7481981271839,121.01732675304707,102.20315954631381,310.1560284357824,102.20315954631381,310.1560284357824,5.702592370615462,4.91743371888068,2.11215080380249,5.702592370615462,4.91743371888068,2.11215080380249,1.78378164002425,5.41324389111356,1.78378164002425,5.41324389111356
323.89283067422235,284.11709089547196,120.59007843030572,323.89283067422235,284.11709089547196,120.59007843030572,102.6619998759977,310.858126280853,102.6619998759977,310.858126280853,5.652996318869665,4.95877869731399,2.10469391384703,5.652996318869665,4.95877869731399,2.10469391384703,1.79178991451817,5.4254978101812,1.79178991451817,5.4254978101812
321.01572863423957,286.594525944102,120.08974542165811,321.01572863423957,286.594525944102,120.08974542165811,103.08414087779384,311.6219388709667,103.08414087779384,311.6219388709667,5.60278141535612,5.00201809591689,2.09596145548972,5.60278141535612,5.00201809591689,2.09596145548972,1.79915766490718,5.43882885474687,1.79915766490718,5.43882885474687
318.09758408601255,289.1906393516189,119.51177656236847,318.09758408601255,289.1906393516189,119.51177656236847,103.46809752782721,312.4498107694271,103.46809752782721,312.4498107694271,5.551850184940436,5.04732882263323,2.08587399592112,5.551850184940436,5.04732882263323,2.08587399592112,1.80585897263519,5.45327794515974,1.80585897263519,5.45327794515974
315.13167963491435,291.9177215361657,118.85059882891996,315.13167963491435,291.9177215361657,118.85059882891996,103.8121963367412,313.3444765095599,103.8121963367412,313.3444765095599,5.500085386969218,5.09492538572605,2.07433426753157,5.500085386969218,5.09492538572605,2.07433426753157,1.81186462980293,5.46889280802985,1.81186462980293,5.46889280802985
312.1098213406056,294.7908847852191,118.09929387417536,312.1098213406056,294.7908847852191,118.09929387417536,104.11453624998165,314.3091372537755,104.11453624998165,314.3091372537755,5.44734401020483,5.14507154436933,2.06122152238473,5.44734401020483,5.14507154436933,2.06122152238473,1.81714145674917,5.48572931418115,1.81714145674917,5.48572931418115
